DATE,HOUR,NC,SC,VA,KY,MD,NY,MI,CA,WA,WI
2017-02-03,07,30,52.0,23.0,13.0,13.0,8.0,10.0,35.0,25.0,-10.0
2017-02-03,08,31,52.0,21.0,14.0,12.0,9.0,10.0,35.0,25.0,-9.0
2017-02-03,09,31,52.0,19.0,15.0,13.0,9.0,11.0,36.0,25.0,-8.0
2017-02-03,10,27,52.0,15.0,15.0,13.0,10.0,11.0,36.0,27.0,-5.0
2017-02-03,11,27,52.0,15.0,15.0,13.0,10.0,8.0,37.0,27.0,-3.0
2017-02-03,12,25,52.0,13.0,15.0,12.0,8.0,7.0,37.0,27.0,-2.0
2017-02-03,13,25,52.0,12.0,13.0,11.0,8.0,7.0,37.0,28.0,-2.0
2017-02-03,14,24,46.0,13.0,12.0,9.0,6.0,7.0,36.0,28.0,-2.0
2017-02-03,15,24,46.0,16.0,11.0,10.0,5.0,7.0,35.0,28.0,-1.0
2017-02-03,16,25,46.0,15.0,12.0,10.0,6.0,4.0,35.0,30.0,-1.0
2017-02-03,17,27,46.0,19.0,10.0,11.0,6.0,5.0,36.0,30.0,-2.0
2017-02-03,18,28,45.0,22.0,7.0,11.0,6.0,5.0,37.0,30.0,-2.0
2017-02-03,19,31,43.0,20.0,8.0,10.0,5.0,5.0,35.0,30.0,-2.0
2017-02-03,20,30,41.0,20.0,7.0,10.0,4.0,6.0,36.0,28.0,-2.0
2017-02-03,21,32,39.0,18.0,8.0,8.0,4.0,7.0,36.0,28.0,-3.0
2017-02-03,22,29,37.0,13.0,8.0,7.0,4.0,7.0,36.0,32.0,-3.0
2017-02-03,23,25,36.0,11.0,8.0,7.0,6.0,7.0,36.0,28.0,-3.0
2017-02-04,00,20,36.0,10.0,8.0,6.0,6.0,8.0,35.0,28.0,-4.0
2017-02-04,01,16,27.0,10.0,8.0,6.0,7.0,8.0,35.0,30.0,-4.0
2017-02-04,02,14,21.0,9.0,8.0,6.0,9.0,8.0,33.0,34.0,-4.0
2017-02-04,03,14,18.0,10.0,9.0,6.0,10.0,7.0,33.0,36.0,-4.0
2017-02-04,04,15,18.0,9.0,9.0,6.0,10.0,7.0,32.0,32.0,-5.0
2017-02-04,05,15,18.0,9.0,9.0,6.0,10.0,7.0,33.0,36.0,-5.0
2017-02-04,06,13,16.0,9.0,11.0,7.0,11.0,7.0,33.0,36.0,-3.0
2017-02-04,07,12,16.0,9.0,11.0,12.0,12.0,7.0,34.0,36.0,-4.0
2017-02-04,08,13,12.0,9.0,11.0,8.0,12.0,9.0,34.0,36.0,0.0
2017-02-04,09,11,10.0,8.0,13.0,7.0,12.0,11.0,35.0,39.0,5.0
2017-02-04,10,10,10.0,6.0,10.0,7.0,12.0,14.0,36.0,34.0,4.0
2017-02-04,11,10,10.0,7.0,11.0,7.0,12.0,10.0,38.0,36.0,6.0
2017-02-04,12,9,10.0,5.0,9.0,7.0,14.0,12.0,36.0,36.0,12.0
2017-02-04,13,9,10.0,6.0,9.0,6.0,14.0,9.0,35.0,37.0,15.0
2017-02-04,14,9,12.0,6.0,9.0,4.0,12.0,9.0,33.0,37.0,16.0
2017-02-04,15,9,12.0,4.0,8.0,4.0,6.0,10.0,33.0,36.0,15.0
2017-02-04,16,8,14.0,6.0,9.0,4.0,7.0,12.0,32.0,37.0,13.0
2017-02-04,17,9,14.0,11.0,9.0,5.0,7.0,13.0,32.0,36.0,14.0
2017-02-04,18,12,18.0,12.0,8.0,8.0,7.0,14.0,32.0,36.0,15.0
2017-02-04,19,15,19.0,11.0,8.0,11.0,8.0,15.0,32.0,34.0,16.0
2017-02-04,20,16,18.0,11.0,9.0,13.0,10.0,15.0,32.0,36.0,16.0
2017-02-04,21,17,18.0,15.0,9.0,14.0,12.0,15.0,32.0,32.0,16.0
2017-02-04,22,16,23.0,12.0,11.0,17.0,10.0,14.0,32.0,32.0,16.0
2017-02-04,23,17,23.0,12.0,12.0,19.0,9.0,15.0,32.0,34.0,16.0
2017-02-15,00,36,46.0,28.0,29.0,26.0,22.0,28.0,26.0,36.0,11.0
2017-02-15,01,37,46.0,34.0,31.0,26.0,22.0,27.0,26.0,36.0,11.0
2017-02-15,02,38,45.0,33.0,33.0,26.0,23.0,24.0,26.0,37.0,12.0
2017-02-15,03,39,46.0,36.0,36.0,27.0,24.0,21.0,26.0,39.0,13.0
2017-02-15,04,41,46.0,37.0,36.0,27.0,25.0,20.0,26.0,41.0,14.0
2017-02-15,05,41,48.0,38.0,37.0,25.0,25.0,20.0,28.0,41.0,13.0
2017-02-15,06,41,50.0,38.0,37.0,26.0,25.0,19.0,28.0,45.0,12.0
2017-02-15,07,40,54.0,38.0,36.0,28.0,25.0,19.0,29.0,46.0,12.0
2017-02-15,08,38,55.0,38.0,36.0,31.0,26.0,20.0,29.0,45.0,12.0
2017-02-15,09,36,55.0,39.0,33.0,35.0,26.0,19.0,30.0,46.0,12.0
2017-02-15,10,41,52.0,40.0,31.0,32.0,26.0,19.0,28.0,45.0,11.0
2017-02-15,11,42,54.0,39.0,29.0,32.0,27.0,19.0,29.0,46.0,11.0
2017-02-15,12,43,55.0,41.0,23.0,32.0,28.0,19.0,30.0,46.0,11.0
2017-02-15,13,42,54.0,39.0,18.0,31.0,32.0,17.0,32.0,46.0,10.0
2017-02-15,14,44,52.0,36.0,17.0,23.0,32.0,16.0,32.0,45.0,9.0
2017-02-15,15,43,50.0,28.0,15.0,13.0,30.0,17.0,35.0,46.0,10.0
2017-02-15,16,40,50.0,20.0,13.0,14.0,28.0,19.0,33.0,46.0,8.0
2017-02-15,17,39,45.0,16.0,14.0,16.0,27.0,19.0,31.0,46.0,9.0
2017-02-15,18,38,37.0,14.0,16.0,17.0,25.0,20.0,31.0,46.0,12.0
2017-02-15,19,34,32.0,16.0,17.0,19.0,23.0,17.0,30.0,45.0,10.0
2017-02-15,20,29,32.0,18.0,18.0,20.0,23.0,17.0,27.0,45.0,10.0
2017-02-15,21,25,30.0,18.0,16.0,20.0,22.0,17.0,25.0,46.0,9.0
2017-02-15,22,22,30.0,19.0,15.0,20.0,24.0,13.0,25.0,45.0,9.0
2017-02-15,23,27,30.0,22.0,15.0,21.0,23.0,14.0,26.0,43.0,10.0
2017-02-18,00,34,32.0,28.0,29.0,21.0,13.0,36.0,35.0,30.0,36.0
2017-02-18,01,35,34.0,28.0,30.0,21.0,13.0,36.0,35.0,32.0,36.0
2017-02-18,02,35,34.0,27.0,29.0,22.0,13.0,35.0,35.0,30.0,36.0
2017-02-18,03,36,34.0,28.0,30.0,22.0,12.0,35.0,36.0,30.0,36.0
2017-02-18,04,35,34.0,26.0,30.0,22.0,15.0,35.0,34.0,32.0,35.0
2017-02-18,05,35,34.0,27.0,31.0,22.0,15.0,35.0,35.0,30.0,35.0
2017-02-18,06,35,34.0,27.0,31.0,22.0,14.0,35.0,36.0,30.0,34.0
2017-02-18,07,35,34.0,29.0,32.0,27.0,15.0,35.0,37.0,32.0,33.0
2017-02-18,08,39,36.0,31.0,32.0,29.0,17.0,36.0,37.0,30.0,33.0
2017-02-18,09,38,36.0,32.0,33.0,29.0,18.0,38.0,37.0,34.0,34.0
2017-02-18,10,38,36.0,32.0,33.0,30.0,20.0,40.0,38.0,36.0,34.0
2017-02-18,11,37,36.0,33.0,34.0,34.0,21.0,41.0,36.0,36.0,33.0
2017-02-18,12,37,37.0,33.0,35.0,33.0,22.0,42.0,37.0,36.0,30.0
2017-02-18,13,35,37.0,33.0,34.0,35.0,23.0,43.0,37.0,37.0,28.0
2017-02-18,14,37,39.0,30.0,34.0,34.0,25.0,43.0,35.0,37.0,31.0
2017-02-18,15,37,48.0,29.0,34.0,36.0,26.0,41.0,36.0,36.0,32.0
2017-02-18,16,38,46.0,27.0,36.0,36.0,27.0,41.0,35.0,37.0,31.0
2017-02-18,17,36,50.0,28.0,37.0,36.0,28.0,41.0,36.0,37.0,31.0
2017-02-18,18,36,50.0,30.0,38.0,36.0,29.0,41.0,34.0,37.0,31.0
2017-02-18,19,37,48.0,30.0,40.0,38.0,29.0,41.0,33.0,36.0,31.0
2017-02-18,20,38,46.0,31.0,42.0,37.0,30.0,40.0,32.0,34.0,31.0
2017-02-18,21,37,46.0,31.0,43.0,38.0,29.0,40.0,33.0,36.0,30.0
2017-02-18,22,37,45.0,31.0,46.0,38.0,31.0,39.0,33.0,34.0,31.0
2017-02-18,23,38,46.0,34.0,47.0,38.0,32.0,37.0,33.0,36.0,30.0
2017-02-19,00,39,46.0,35.0,47.0,40.0,33.0,38.0,31.0,34.0,27.0
2017-02-19,01,45,46.0,34.0,47.0,39.0,33.0,37.0,32.0,34.0,30.0
2017-02-19,02,43,46.0,36.0,47.0,36.0,35.0,35.0,32.0,32.0,30.0
2017-02-19,03,42,46.0,38.0,47.0,39.0,35.0,33.0,31.0,30.0,27.0
2017-02-19,04,42,46.0,38.0,46.0,35.0,31.0,33.0,30.0,32.0,26.0
2017-02-19,05,41,45.0,37.0,46.0,36.0,31.0,33.0,31.0,30.0,27.0
2017-02-19,06,41,45.0,37.0,47.0,39.0,29.0,34.0,29.0,28.0,27.0
2017-02-19,07,41,45.0,39.0,47.0,40.0,30.0,35.0,29.0,32.0,23.0
2017-02-19,08,44,48.0,39.0,47.0,41.0,34.0,35.0,29.0,34.0,28.0
2017-02-19,09,42,52.0,44.0,48.0,42.0,34.0,37.0,33.0,34.0,30.0
2017-02-19,10,43,50.0,44.0,48.0,42.0,34.0,38.0,31.0,36.0,32.0
2017-02-19,11,42,48.0,44.0,47.0,41.0,32.0,35.0,34.0,36.0,31.0
2017-02-19,12,43,48.0,43.0,47.0,41.0,32.0,31.0,36.0,36.0,30.0
2017-02-19,13,45,46.0,44.0,47.0,40.0,31.0,32.0,36.0,36.0,30.0
2017-02-19,14,45,48.0,45.0,46.0,39.0,32.0,31.0,36.0,36.0,32.0
2017-02-19,15,46,48.0,44.0,46.0,37.0,32.0,29.0,36.0,36.0,32.0
2017-02-19,16,45,48.0,43.0,46.0,37.0,31.0,28.0,34.0,36.0,31.0
2017-02-19,17,46,48.0,44.0,45.0,37.0,31.0,30.0,32.0,36.0,30.0
2017-02-19,18,46,48.0,45.0,45.0,37.0,31.0,32.0,32.0,34.0,30.0
2017-02-19,19,47,50.0,41.0,45.0,38.0,31.0,31.0,32.0,34.0,30.0
2017-02-19,20,47,46.0,40.0,45.0,38.0,31.0,33.0,32.0,34.0,32.0
2017-02-19,21,45,46.0,37.0,45.0,39.0,31.0,30.0,32.0,34.0,32.0
2017-02-19,22,44,46.0,36.0,45.0,38.0,31.0,31.0,31.0,34.0,32.0
2017-02-19,23,44,46.0,35.0,46.0,37.0,31.0,30.0,31.0,34.0,31.0
2017-02-20,00,44,43.0,36.0,46.0,37.0,31.0,30.0,32.0,34.0,31.0
2017-02-20,01,43,45.0,36.0,45.0,36.0,30.0,30.0,33.0,34.0,31.0
2017-02-20,02,42,43.0,35.0,45.0,33.0,30.0,32.0,35.0,34.0,31.0
2017-02-20,03,40,41.0,34.0,42.0,35.0,29.0,32.0,35.0,34.0,30.0
2017-02-20,04,39,43.0,34.0,41.0,33.0,28.0,32.0,35.0,34.0,30.0
2017-02-20,05,38,41.0,34.0,38.0,33.0,27.0,31.0,37.0,36.0,30.0
2017-02-20,06,37,41.0,33.0,37.0,31.0,26.0,31.0,37.0,34.0,30.0
2017-02-20,07,38,41.0,36.0,37.0,36.0,26.0,32.0,37.0,34.0,30.0
2017-02-20,08,42,45.0,41.0,40.0,35.0,26.0,33.0,38.0,34.0,31.0
2017-02-20,09,41,45.0,41.0,46.0,33.0,23.0,34.0,41.0,34.0,32.0
2017-02-20,10,39,45.0,39.0,49.0,33.0,21.0,36.0,41.0,36.0,32.0
2017-02-20,11,37,41.0,38.0,47.0,32.0,20.0,35.0,41.0,36.0,33.0
2017-02-20,12,36,41.0,37.0,47.0,32.0,20.0,35.0,39.0,36.0,35.0
2017-02-20,13,34,41.0,37.0,43.0,31.0,19.0,36.0,37.0,37.0,37.0
2017-02-20,14,34,41.0,37.0,39.0,31.0,20.0,36.0,36.0,37.0,39.0
2017-02-20,15,32,39.0,36.0,38.0,31.0,18.0,35.0,36.0,37.0,38.0
2017-02-20,16,33,41.0,37.0,35.0,30.0,17.0,34.0,36.0,37.0,40.0
2017-02-20,17,37,41.0,40.0,35.0,28.0,13.0,33.0,35.0,36.0,41.0
2017-02-20,18,40,43.0,38.0,35.0,29.0,14.0,31.0,35.0,36.0,42.0
2017-02-20,19,39,43.0,37.0,36.0,28.0,13.0,31.0,36.0,36.0,42.0
2017-02-20,20,40,45.0,33.0,37.0,28.0,13.0,31.0,36.0,34.0,43.0
2017-02-20,21,40,45.0,33.0,38.0,26.0,12.0,31.0,35.0,34.0,42.0
2017-02-20,22,39,43.0,34.0,37.0,21.0,13.0,31.0,35.0,34.0,42.0
2017-02-20,23,39,45.0,33.0,38.0,17.0,13.0,32.0,34.0,34.0,41.0
2017-02-23,00,52,54.0,50.0,54.0,41.0,36.0,53.0,19.0,23.0,35.0
2017-02-23,01,51,54.0,50.0,54.0,43.0,36.0,53.0,19.0,25.0,36.0
2017-02-23,02,51,54.0,49.0,54.0,45.0,37.0,54.0,18.0,19.0,33.0
2017-02-23,03,51,54.0,49.0,53.0,46.0,37.0,54.0,17.0,21.0,32.0
2017-02-23,04,50,54.0,49.0,53.0,46.0,36.0,53.0,17.0,21.0,31.0
2017-02-23,05,50,54.0,50.0,53.0,47.0,36.0,52.0,16.0,19.0,29.0
2017-02-23,06,50,54.0,51.0,52.0,47.0,36.0,51.0,18.0,25.0,29.0
2017-02-23,07,50,52.0,51.0,52.0,48.0,37.0,50.0,16.0,27.0,28.0
2017-02-23,08,52,54.0,52.0,53.0,52.0,38.0,52.0,18.0,25.0,27.0
2017-02-23,09,53,55.0,52.0,53.0,53.0,39.0,51.0,21.0,28.0,27.0
2017-02-23,10,54,55.0,52.0,54.0,57.0,40.0,50.0,20.0,28.0,26.0
2017-02-23,11,54,54.0,53.0,54.0,53.0,42.0,49.0,18.0,28.0,26.0
2017-02-23,12,52,54.0,52.0,54.0,53.0,43.0,48.0,18.0,28.0,26.0
2017-02-23,13,51,52.0,51.0,55.0,54.0,45.0,45.0,19.0,28.0,25.0
2017-02-23,14,50,54.0,51.0,55.0,54.0,46.0,45.0,15.0,28.0,25.0
2017-02-23,15,51,52.0,49.0,55.0,54.0,46.0,44.0,13.0,28.0,24.0
2017-02-23,16,51,50.0,50.0,55.0,53.0,46.0,44.0,15.0,27.0,26.0
2017-02-23,17,52,52.0,49.0,56.0,53.0,47.0,44.0,14.0,25.0,25.0
2017-02-23,18,53,52.0,49.0,55.0,52.0,47.0,45.0,14.0,25.0,25.0
2017-02-23,19,53,52.0,49.0,56.0,52.0,47.0,45.0,17.0,25.0,26.0
2017-02-23,20,53,52.0,49.0,55.0,50.0,46.0,44.0,15.0,25.0,26.0
2017-02-23,21,52,52.0,50.0,55.0,50.0,42.0,42.0,14.0,23.0,27.0
2017-02-23,22,51,52.0,51.0,54.0,46.0,41.0,41.0,12.0,25.0,26.0
2017-02-23,23,50,52.0,50.0,54.0,49.0,43.0,40.0,15.0,23.0,26.0
2017-02-24,00,49,50.0,51.0,54.0,46.0,42.0,39.0,16.0,27.0,25.0
2017-02-24,01,48,50.0,51.0,53.0,44.0,41.0,39.0,14.0,23.0,25.0
2017-02-24,02,49,50.0,51.0,52.0,45.0,42.0,40.0,13.0,25.0,26.0
2017-02-24,03,50,48.0,51.0,51.0,45.0,42.0,40.0,12.0,25.0,25.0
2017-02-24,04,49,48.0,52.0,50.0,43.0,43.0,41.0,15.0,25.0,24.0
2017-02-24,05,45,48.0,50.0,50.0,45.0,42.0,41.0,15.0,27.0,24.0
2017-02-24,06,46,48.0,48.0,50.0,43.0,41.0,41.0,15.0,27.0,24.0
2017-02-24,07,46,48.0,52.0,50.0,48.0,43.0,41.0,15.0,27.0,24.0
2017-02-24,08,53,54.0,55.0,49.0,54.0,44.0,41.0,15.0,27.0,22.0
2017-02-24,09,58,57.0,55.0,49.0,55.0,45.0,44.0,14.0,28.0,20.0
2017-02-24,10,60,59.0,55.0,49.0,55.0,50.0,52.0,15.0,27.0,19.0
2017-02-24,11,59,55.0,55.0,50.0,55.0,51.0,58.0,16.0,28.0,19.0
2017-02-24,12,57,55.0,54.0,50.0,55.0,52.0,57.0,16.0,27.0,19.0
2017-02-24,13,56,52.0,53.0,49.0,54.0,51.0,56.0,16.0,25.0,18.0
2017-02-24,14,57,52.0,53.0,49.0,53.0,51.0,55.0,14.0,25.0,18.0
2017-02-24,15,57,52.0,52.0,48.0,52.0,51.0,56.0,16.0,25.0,18.0
2017-02-24,16,56,52.0,52.0,47.0,53.0,49.0,56.0,17.0,25.0,18.0
2017-02-24,17,56,52.0,51.0,47.0,53.0,49.0,56.0,22.0,25.0,17.0
2017-02-24,18,58,52.0,52.0,47.0,54.0,50.0,54.0,21.0,23.0,15.0
2017-02-24,19,58,52.0,54.0,46.0,55.0,51.0,52.0,21.0,21.0,13.0
2017-02-24,20,58,54.0,55.0,47.0,57.0,51.0,53.0,24.0,21.0,14.0
2017-02-24,21,58,54.0,56.0,47.0,58.0,51.0,57.0,24.0,25.0,14.0
2017-02-24,22,58,54.0,56.0,49.0,58.0,51.0,49.0,23.0,25.0,14.0
2017-02-24,23,55,54.0,55.0,49.0,53.0,51.0,44.0,22.0,23.0,13.0
2017-02-25,00,56,55.0,55.0,50.0,52.0,51.0,40.0,22.0,23.0,13.0
2017-02-25,01,53,55.0,55.0,50.0,52.0,53.0,37.0,22.0,19.0,11.0
2017-02-25,02,51,55.0,55.0,51.0,50.0,53.0,35.0,23.0,19.0,11.0
2017-02-25,03,49,55.0,55.0,55.0,52.0,54.0,34.0,23.0,19.0,10.0
2017-02-25,04,47,57.0,55.0,56.0,52.0,54.0,35.0,23.0,21.0,10.0
2017-02-25,05,47,59.0,55.0,46.0,50.0,53.0,33.0,18.0,19.0,11.0
2017-02-25,06,47,59.0,54.0,44.0,50.0,53.0,34.0,19.0,21.0,11.0
2017-02-25,07,47,59.0,55.0,43.0,56.0,53.0,33.0,20.0,21.0,8.0
2017-02-25,08,55,59.0,56.0,44.0,58.0,53.0,30.0,22.0,21.0,8.0
2017-02-25,09,59,59.0,56.0,44.0,57.0,53.0,26.0,22.0,25.0,8.0
2017-02-25,10,59,59.0,55.0,40.0,57.0,53.0,25.0,22.0,27.0,9.0
2017-02-25,11,58,57.0,55.0,35.0,57.0,52.0,23.0,21.0,27.0,9.0
2017-02-25,12,58,57.0,55.0,32.0,56.0,52.0,20.0,19.0,27.0,9.0
2017-02-25,13,58,55.0,54.0,32.0,56.0,51.0,19.0,19.0,27.0,9.0
2017-02-25,14,57,37.0,53.0,28.0,55.0,50.0,19.0,18.0,27.0,9.0
2017-02-25,15,56,32.0,56.0,26.0,55.0,50.0,18.0,18.0,27.0,8.0
2017-02-25,16,56,27.0,47.0,24.0,52.0,51.0,18.0,16.0,27.0,7.0
2017-02-25,17,56,21.0,41.0,21.0,48.0,38.0,16.0,18.0,27.0,6.0
2017-02-25,18,53,19.0,38.0,22.0,45.0,36.0,18.0,17.0,27.0,5.0
2017-02-25,19,47,21.0,30.0,21.0,42.0,34.0,19.0,19.0,28.0,5.0
2017-02-25,20,45,21.0,29.0,21.0,37.0,34.0,15.0,16.0,27.0,6.0
2017-02-25,21,45,19.0,20.0,20.0,28.0,33.0,15.0,15.0,27.0,6.0
2017-02-25,22,35,19.0,22.0,18.0,26.0,30.0,15.0,13.0,27.0,6.0
2017-02-25,23,32,21.0,21.0,18.0,23.0,31.0,14.0,12.0,28.0,7.0
2017-02-26,00,27,21.0,20.0,19.0,24.0,30.0,15.0,14.0,28.0,9.0
2017-02-26,01,21,21.0,21.0,19.0,23.0,25.0,16.0,12.0,27.0,11.0
2017-02-26,02,21,23.0,20.0,19.0,22.0,24.0,18.0,12.0,25.0,12.0
2017-02-26,03,21,21.0,21.0,19.0,22.0,22.0,19.0,11.0,27.0,14.0
2017-02-26,04,22,21.0,21.0,20.0,18.0,21.0,19.0,10.0,28.0,14.0
2017-02-26,05,23,21.0,20.0,20.0,17.0,20.0,19.0,11.0,25.0,15.0
2017-02-26,06,23,23.0,20.0,18.0,18.0,20.0,19.0,9.0,28.0,15.0
2017-02-26,07,23,23.0,20.0,19.0,19.0,20.0,20.0,14.0,27.0,16.0
2017-02-26,08,23,27.0,19.0,20.0,17.0,19.0,20.0,20.0,27.0,18.0
2017-02-26,09,22,23.0,19.0,19.0,17.0,19.0,19.0,18.0,27.0,17.0
2017-02-26,10,22,21.0,19.0,18.0,17.0,14.0,20.0,18.0,30.0,18.0
2017-02-26,11,23,21.0,18.0,16.0,17.0,14.0,19.0,17.0,30.0,19.0
2017-02-26,12,23,19.0,18.0,15.0,17.0,15.0,20.0,17.0,32.0,20.0
2017-02-26,13,22,18.0,17.0,15.0,19.0,15.0,21.0,18.0,30.0,20.0
2017-02-26,14,21,14.0,16.0,14.0,18.0,15.0,20.0,17.0,34.0,22.0
2017-02-26,15,20,18.0,15.0,14.0,18.0,16.0,20.0,19.0,32.0,21.0
2017-02-26,16,22,18.0,15.0,15.0,16.0,19.0,22.0,22.0,30.0,20.0
2017-02-26,17,21,18.0,17.0,14.0,17.0,18.0,22.0,22.0,30.0,19.0
2017-02-26,18,22,19.0,24.0,14.0,17.0,19.0,23.0,25.0,30.0,20.0
2017-02-26,19,24,27.0,23.0,15.0,19.0,19.0,23.0,23.0,30.0,24.0
2017-02-26,20,26,27.0,24.0,17.0,20.0,18.0,22.0,22.0,32.0,20.0
2017-02-26,21,27,27.0,25.0,16.0,20.0,18.0,22.0,23.0,30.0,18.0
2017-02-26,22,27,28.0,23.0,19.0,21.0,19.0,23.0,20.0,28.0,14.0
2017-02-26,23,27,30.0,21.0,18.0,21.0,17.0,23.0,14.0,30.0,12.0
2017-02-27,00,28,30.0,22.0,20.0,22.0,20.0,23.0,10.0,30.0,9.0
2017-02-27,01,27,28.0,23.0,20.0,22.0,18.0,23.0,12.0,28.0,9.0
2017-02-27,02,27,28.0,22.0,20.0,21.0,18.0,23.0,13.0,25.0,9.0
2017-02-27,03,27,30.0,22.0,22.0,21.0,17.0,23.0,15.0,21.0,10.0
2017-02-27,04,27,30.0,22.0,24.0,22.0,16.0,24.0,15.0,19.0,11.0
2017-02-27,05,26,30.0,23.0,26.0,24.0,17.0,24.0,13.0,19.0,10.0
2017-02-27,06,27,32.0,26.0,26.0,22.0,18.0,23.0,15.0,19.0,11.0
2017-02-27,07,27,32.0,30.0,23.0,29.0,19.0,23.0,17.0,21.0,13.0
2017-02-27,08,32,36.0,31.0,25.0,33.0,20.0,25.0,20.0,27.0,12.0
2017-02-27,09,35,37.0,29.0,26.0,36.0,20.0,26.0,20.0,27.0,18.0
2017-02-27,10,33,41.0,28.0,26.0,39.0,20.0,27.0,21.0,27.0,21.0
2017-02-27,11,26,36.0,25.0,26.0,33.0,21.0,30.0,20.0,27.0,21.0
2017-02-27,12,26,37.0,23.0,28.0,30.0,20.0,32.0,19.0,28.0,19.0
2017-02-27,13,23,43.0,22.0,30.0,29.0,22.0,33.0,18.0,28.0,19.0
2017-02-27,14,24,43.0,22.0,30.0,27.0,21.0,33.0,18.0,28.0,19.0
2017-02-27,15,28,45.0,23.0,32.0,28.0,19.0,34.0,20.0,28.0,19.0
2017-02-27,16,27,45.0,32.0,34.0,29.0,19.0,35.0,18.0,28.0,19.0
2017-02-27,17,32,46.0,33.0,36.0,29.0,19.0,35.0,20.0,27.0,18.0
2017-02-27,18,34,46.0,29.0,36.0,32.0,19.0,35.0,21.0,25.0,22.0
2017-02-27,19,38,45.0,29.0,36.0,34.0,20.0,34.0,22.0,23.0,22.0
2017-02-27,20,41,46.0,29.0,36.0,35.0,19.0,34.0,24.0,23.0,22.0
2017-02-27,21,43,52.0,30.0,35.0,35.0,19.0,36.0,25.0,23.0,26.0
2017-02-27,22,44,52.0,32.0,34.0,35.0,20.0,37.0,23.0,25.0,26.0
2017-02-27,23,45,52.0,31.0,33.0,35.0,20.0,36.0,22.0,21.0,28.0
2017-03-04,00,15,18.0,13.0,8.0,2.0,1.0,7.0,32.0,27.0,3.0
2017-03-04,01,16,19.0,13.0,10.0,3.0,0.0,8.0,32.0,28.0,3.0
2017-03-04,02,18,19.0,14.0,10.0,3.0,-1.0,9.0,29.0,28.0,4.0
2017-03-04,03,18,23.0,14.0,12.0,8.0,-4.0,10.0,31.0,28.0,2.0
2017-03-04,04,19,21.0,15.0,15.0,6.0,-4.0,10.0,31.0,28.0,3.0
2017-03-04,05,17,19.0,16.0,15.0,9.0,-5.0,11.0,29.0,27.0,3.0
2017-03-04,06,17,21.0,15.0,14.0,11.0,-5.0,10.0,29.0,28.0,2.0
2017-03-04,07,20,19.0,20.0,17.0,13.0,-2.0,10.0,30.0,27.0,4.0
2017-03-04,08,20,21.0,16.0,19.0,11.0,0.0,9.0,24.0,27.0,5.0
2017-03-04,09,18,18.0,14.0,17.0,10.0,-1.0,8.0,22.0,27.0,7.0
2017-03-04,10,16,14.0,10.0,11.0,10.0,-2.0,8.0,22.0,27.0,13.0
2017-03-04,11,13,14.0,9.0,13.0,9.0,-1.0,8.0,27.0,27.0,16.0
2017-03-04,12,15,14.0,9.0,14.0,7.0,-7.0,12.0,32.0,25.0,19.0
2017-03-04,13,13,16.0,8.0,15.0,7.0,-10.0,11.0,34.0,25.0,20.0
2017-03-04,14,13,18.0,6.0,16.0,7.0,-11.0,10.0,33.0,23.0,22.0
2017-03-04,15,14,19.0,6.0,17.0,7.0,-11.0,12.0,35.0,23.0,23.0
2017-03-04,16,14,18.0,6.0,16.0,4.0,-12.0,13.0,34.0,23.0,23.0
2017-03-04,17,15,19.0,9.0,17.0,5.0,-11.0,14.0,33.0,25.0,22.0
2017-03-04,18,18,23.0,16.0,19.0,5.0,-8.0,14.0,34.0,25.0,21.0
2017-03-04,19,21,28.0,12.0,19.0,5.0,-9.0,15.0,34.0,27.0,20.0
2017-03-04,20,23,28.0,13.0,20.0,7.0,-10.0,16.0,32.0,25.0,20.0
2017-03-04,21,23,27.0,10.0,21.0,6.0,-10.0,17.0,32.0,27.0,20.0
2017-03-04,22,23,30.0,12.0,21.0,4.0,-10.0,17.0,31.0,27.0,20.0
2017-03-04,23,22,30.0,10.0,21.0,2.0,-10.0,18.0,31.0,28.0,19.0
2017-03-05,00,21,30.0,10.0,21.0,2.0,-10.0,18.0,29.0,28.0,20.0
2017-03-05,01,17,28.0,12.0,21.0,2.0,-10.0,19.0,29.0,28.0,20.0
2017-03-05,02,17,30.0,13.0,21.0,-1.0,-10.0,19.0,25.0,28.0,20.0
2017-03-05,03,16,30.0,10.0,21.0,-1.0,-9.0,18.0,26.0,30.0,21.0
2017-03-05,04,16,30.0,8.0,22.0,-1.0,-9.0,16.0,23.0,28.0,23.0
2017-03-05,05,17,28.0,8.0,22.0,0.0,-9.0,16.0,16.0,27.0,24.0
2017-03-05,06,17,30.0,9.0,22.0,0.0,-7.0,15.0,14.0,28.0,24.0
2017-03-05,07,17,30.0,10.0,22.0,0.0,-8.0,16.0,17.0,27.0,25.0
2017-03-05,08,18,34.0,8.0,24.0,0.0,-7.0,17.0,20.0,27.0,26.0
2017-03-05,09,19,36.0,5.0,24.0,0.0,-8.0,17.0,21.0,28.0,27.0
2017-03-05,10,16,34.0,4.0,27.0,-2.0,-8.0,19.0,19.0,30.0,27.0
2017-03-05,11,18,32.0,5.0,27.0,-3.0,-9.0,21.0,20.0,28.0,29.0
2017-03-05,12,18,30.0,5.0,27.0,-3.0,-8.0,22.0,23.0,28.0,29.0
2017-03-05,13,18,30.0,5.0,26.0,-4.0,-7.0,25.0,20.0,30.0,29.0
